Name,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Chinese renmimbi,US dollar,Turkish lira,Saudi riyal,Indonesian rupiah,UAE dirham,Thai baht,Vietnamese dong,Egyptian pound,Korean won,Euro,Russian ruble,US dollar,South African rand,Chinese renmimbi,Canadian dollar,Australian dollar
31/03/2008,968.4,623.6,97649.1,483.4,968.9,980.1,39065.6,6851.6,968.4,1207.2,3630.4,"88,77,338.6",3556.2,30466.1,"1,54,13,403.9",5297.8,"9,49,655.9",623.6,22965.9,968.4,7724.5,6851.6,968.9,1047.6
30/04/2008,909.7,577.4,93376.2,459.1,923.2,922.1,36432.1,6367,909.7,1182.9,3411.9,"83,71,586.0",3341.1,28734.7,"1,46,60,825.1",4930.6,"8,97,602.0",577.4,21396.6,909.7,7067.1,6367,923.2,977.8
30/05/2008,888.7,571.5,92723.3,452.4,887.8,928.5,37481.1,6197.4,888.7,1107.3,3333,"82,41,676.6",3264,28534.9,"1,43,72,816.9",4760.9,"9,21,049.2",571.5,21085.1,888.7,6767.3,6197.4,887.8,936.3
30/06/2008,889.5,571.7,95091.6,452.4,903.8,922.6,38110.9,6135.8,889.5,1098.5,3335.7,"82,58,650.3",3267.1,29538.9,"1,46,98,339.4",4756.1,"9,16,850.8",571.7,21028.8,889.5,7063.1,6135.8,903.8,935.3
31/07/2008,939.8,596.3,"1,00,389.2",472.7,951.9,965.7,40263.1,6424.8,939.8,1138.3,3523.3,"86,06,923.7",3451.8,31475.7,"1,57,93,856.3",5000.9,"9,56,846.9",596.3,21948.4,939.8,7156.6,6424.8,951.9,976.6
29/08/2008,839,560.1,91701.5,444.1,883.9,907.9,36050.1,5748.9,839,989.4,3146.6,"76,74,150.3",3081.8,28390.4,"1,39,39,212.4",4476,"8,76,431.4",560.1,20306.2,839,6424.1,5748.9,883.9,950.2
30/09/2008,829.9,577.9,88483,461.1,877.9,920.3,37866.6,5674.6,829.9,1031.2,3114.6,"77,56,727.7",3048.4,28432.4,"1,37,82,913.1",4514.8,"9,43,438.4",577.9,21017.5,829.9,6683.7,5674.6,877.9,1014.2
31/10/2008,806.6,606.5,80861.1,476.8,949,921,39183.3,5513.9,806.6,1186.1,3031.8,"80,09,836.1",2962.9,27770.7,"1,34,56,386.0",4473,"10,64,399.1",606.5,21336.7,806.6,7823.3,5513.9,949,1177.2
28/11/2008,760.9,597.3,73679.3,496.5,927.7,906.2,37325.9,5196.1,760.9,1215,2854.8,"88,16,348.2",2794.8,26701.8,"1,28,90,352.0",4210.6,"10,67,872.6",597.3,20793.8,760.9,7700.4,5196.1,927.7,1158.1
31/12/2008,816.1,607.5,74491.7,548.1,1009.5,937.2,39753.9,5597,816.1,1264.6,3061.9,"91,89,856.5",2997.6,28615.3,"1,39,03,703.8",4507.4,"11,19,923.3",607.5,22890.8,816.1,8147.3,5597,1009.5,1218.8
30/01/2009,858.7,649.2,77479.1,595,1052.6,968.8,41983.4,5869.9,858.7,1379.3,3221.1,"95,53,535.7",3154.1,29982.8,"1,50,07,209.3",4750.3,"11,66,584.1",649.2,27413.6,858.7,8530.2,5869.9,1052.6,1275.1
27/02/2009,943.2,737.5,87623.5,654.8,1175.4,1098.8,46533,6448.2,943.2,1569.3,3537.6,"1,11,55,446.3",3464.2,33334,"1,64,88,761.2",5256,"13,59,658.4",737.5,33777.2,943.2,9419.8,6448.2,1175.4,1452.2
31/03/2009,924.3,708.7,90427.6,652.2,1168.6,1068.1,47388.4,6318.8,924.3,1581.8,3466.4,"1,09,30,224.6",3394.9,33054.8,"1,62,29,642.3",5212.3,"13,42,876.4",708.7,31982.7,924.3,9198.4,6318.8,1168.6,1388.4
30/04/2009,890.2,675,87906.2,605.1,1090.6,1022.3,44625.9,6081.4,890.2,1433.7,3338.5,"97,99,733.4",3269.8,31536.5,"1,58,25,494.1",5015.2,"11,90,281.9",675,29845.3,890.2,7985.9,6081.4,1090.6,1246.4
29/05/2009,928.6,679.9,89641.7,602,1069.3,1027.3,45105.7,6337.6,928.6,1445.4,3482.6,"96,22,793.3",3410.6,32150.1,"1,65,10,584.3",5221.9,"11,67,643.9",679.9,29644.6,928.6,7788,6337.6,1069.3,1212.8
30/06/2009,945.7,674.9,91431.1,577.9,1064.8,1022.6,45177.4,6462.5,945.7,1462.6,3546.5,"96,27,329.0",3472.7,32273.1,"1,68,21,087.1",5297.7,"11,93,409.5",674.9,29387.4,945.7,7605.3,6462.5,1064.8,1178.8
31/07/2009,934.2,663.4,88228.2,570.8,1048.7,1008.3,45262.5,6382.5,934.2,1417.6,3503.6,"94,32,647.2",3431.3,31810.3,"1,66,35,531.9",5208.7,"11,78,748.7",663.4,29451.7,934.2,7429.5,6382.5,1048.7,1161
31/08/2009,949.4,665.7,90202.4,574.1,1031.9,1014.7,45883.5,6486.6,949.4,1412.8,3560.4,"94,56,104.8",3487,32298,"1,69,11,971.2",5259.2,"11,76,416.2",665.7,30061.2,949.4,7550.8,6486.6,1031.9,1137.1
30/09/2009,996.6,684.2,91091,610.4,1077.9,1036.4,48224.3,6805,996.6,1484.9,3737.4,"98,14,100.7",3660.5,33694.9,"1,77,69,943.4",5495.3,"12,10,715.8",684.2,30625.9,996.6,7488.5,6805,1077.9,1156.4
30/10/2009,1043.2,703.7,94210.7,644.1,1099.2,1065.5,48744.7,7121.7,1043.2,1535.6,3912.1,"98,85,817.2",3831.5,34858.1,"1,86,19,423.4",5710.7,"12,25,598.0",703.7,30700.4,1043.2,7804.2,7121.7,1099.2,1150.7
30/11/2009,1127,755.4,"1,00,423.0",679.1,1192.3,1140.9,52490.1,7694.8,1127,1682.5,4226.6,"1,06,48,178.3",4139.7,37509.2,"2,02,42,736.1",6153.8,"13,10,720.6",755.4,32622,1127,8456.1,7694.8,1192.3,1225.3
31/12/2009,1134.7,775.9,"1,01,683.3",697.7,1196.9,1166.8,52883.4,7747.5,1134.7,1709.3,4256,"1,07,23,189.1",4167.8,37677.7,"2,09,65,099.9",6222.5,"13,22,122.3",775.9,34148,1134.7,8491.7,7747.5,1196.9,1254.9
29/01/2010,1118,783.4,"1,01,911.8",691.8,1165.5,1155.9,51342.6,7632.4,1118,1647.1,4192.6,"1,03,61,100.6",4105.7,36931.1,"2,06,53,021.9",6089.2,"12,72,873.4",783.4,33378.3,1118,8335.6,7632.4,1165.5,1223.5
26/02/2010,1095.4,800.8,98769.6,701.6,1157.9,1174.8,50761.8,7480.8,1095.4,1664.1,4107.9,"1,02,25,656.4",4023.2,36309.4,"2,05,47,337.6",6007.2,"12,66,870.2",800.8,33021,1095.4,8408.9,7480.8,1157.9,1236.3
31/03/2010,1113.3,820.4,"1,01,031.4",739.6,1138.9,1187.5,50672.4,7600,1113.3,1708,4175.2,"1,02,02,868.2",4089.2,36207.1,"2,12,49,108.3",6109.6,"12,66,120.7",820.4,32916.7,1113.3,8252.6,7600,1138.9,1220.3
30/04/2010,1148.7,856.3,"1,07,361.5",748.8,1153.8,1227.5,51111.1,7840.8,1148.7,1710.9,4307.9,"1,03,68,826.2",4219.1,37081.6,"2,18,31,038.2",6351.8,"12,80,595.3",856.3,33517.9,1148.7,8450.5,7840.8,1153.8,1239.2
31/05/2010,1205.4,963.4,"1,10,720.0",824.4,1256.8,1365.2,55372.2,8230.7,1205.4,1873.8,4520.6,"1,10,57,934.8",4427.5,39039.9,"2,29,01,519.9",6777.9,"14,07,594.0",963.4,36853.4,1205.4,9244.1,8230.7,1256.8,1390.6
30/06/2010,1232.9,1009.2,"1,11,943.7",835.3,1280.8,1387.6,57418.5,8406.8,1232.9,1946,4623.8,"1,12,65,492.5",4528.4,40031.7,"2,34,14,787.2",7000.4,"14,96,796.6",1009.2,38543.5,1232.9,9426.1,8406.8,1280.8,1446
30/07/2010,1193,932.8,"1,04,379.0",780,1245.2,1256.6,55867.6,8084.3,1193,1836.1,4473.8,"1,07,86,543.0",4381.7,38559.6,"2,27,71,514.9",6797.8,"14,37,668.6",932.8,36521.6,1193,8994.6,8084.3,1245.2,1362.4
31/08/2010,1215.8,942.3,"1,03,810.9",776.6,1265.6,1263.8,56639.7,8252,1215.8,1836.1,4559.6,"1,09,07,484.4",4465.6,38622,"2,34,18,798.4",6921.6,"14,34,236.0",942.3,36936.2,1215.8,8867.9,8252,1265.6,1351.5
30/09/2010,1271,970.9,"1,07,253.8",815.9,1312.9,1271.7,58462.6,8569.5,1271,1895.8,4766.4,"1,14,14,620.6",4668.2,39170.3,"2,47,68,711.0",7248.7,"14,77,650.8",970.9,39136.4,1271,9047.1,8569.5,1312.9,1353.9
29/10/2010,1342,965.5,"1,09,704.5",846,1365.9,1299.8,59610.4,8948.8,1342,1911.6,5032.8,"1,19,81,822.0",4929.1,40208.7,"2,61,57,983.3",7685.4,"15,06,024.6",965.5,40675,1342,9270.8,8948.8,1365.9,1367.1
30/11/2010,1369.9,1004.5,"1,13,103.5",858.4,1387.1,1348.5,61638,9113.9,1369.9,1979.7,5137.2,"1,22,48,407.2",5031.4,40923.4,"2,67,04,782.4",7886.2,"15,45,124.9",1004.5,42496,1369.9,9559.3,9113.9,1387.1,1385.8
31/12/2010,1390.6,1052.1,"1,16,070.0",891,1402.7,1350.7,62781.7,9250.3,1390.6,2113,5215,"1,25,44,967.3",5107.4,41853.4,"2,71,11,749.1",8058.5,"15,93,128.1",1052.1,42948.4,1390.6,9513.9,9250.3,1402.7,1403.7
31/01/2011,1356.4,1015.2,"1,12,173.4",858.9,1348.2,1299.7,61660.9,8951.2,1356.4,2123,5086.7,"1,22,57,457.2",4982,41485.8,"2,64,46,267.7",7887.6,"15,17,939.4",1015.2,40857.3,1356.4,9410.9,8951.2,1348.2,1363.6
28/02/2011,1372.7,1005.5,"1,13,389.1",851,1355.1,1304.9,62371.6,9040.3,1372.7,2181.2,5148.2,"1,22,39,971.5",5042,42157,"2,79,17,812.5",8073.9,"15,36,328.1",1005.5,40154.7,1372.7,9858.9,9040.3,1355.1,1361.2
31/03/2011,1424,1015.8,"1,16,298.2",881.2,1390.9,1308,64040.4,9350.2,1424,2246.7,5340.4,"1,24,74,154.5",5230.3,43238.1,"2,97,15,154.4",8442.4,"15,96,019.0",1015.8,40459.6,1424,9824.5,9350.2,1390.9,1408.7
29/04/2011,1473.8,1021.6,"1,22,928.5",901.6,1413.6,1326.7,65436.9,9627.6,1473.8,2243.5,5527,"1,27,54,388.2",5413.1,44344,"3,07,38,814.8",8781.1,"16,00,455.0",1021.6,41408,1473.8,9923,9627.6,1413.6,1396.2
31/05/2011,1510.4,1055.9,"1,22,548.9",926,1464,1320.6,67905.2,9812.3,1510.4,2383.1,5664.5,"1,29,29,234.3",5547.8,45672.3,"3,11,83,536.6",8982.2,"16,38,291.4",1055.9,42224.3,1510.4,10384.6,9812.3,1464,1417.1
30/06/2011,1528.7,1061.8,"1,22,964.1",942.8,1493.5,1284.2,68549.9,9898,1528.7,2448.5,5732.7,"1,30,93,958.9",5614.7,46659.2,"3,14,90,268.1",9095.9,"16,52,239.1",1061.8,42764.8,1528.7,10378.7,9898,1493.5,1440.5
29/07/2011,1572.8,1101.8,"1,24,721.8",974.1,1503.5,1293.7,69851.1,10156.9,1572.8,2606.3,5898.3,"1,34,15,737.6",5776.8,47340.3,"3,23,78,018.0",9371.3,"16,64,602.1",1101.8,43895.4,1572.8,10682.2,10156.9,1503.5,1459.8
31/08/2011,1755.8,1226.5,"1,35,129.2",1074,1725.6,1370.1,79635.9,11245.3,1755.8,3084.4,6584.6,"1,49,73,092.1",6449,52455.8,"3,64,44,244.1",10468.2,"18,86,896.7",1226.5,50635.1,1755.8,12448.6,11245.3,1725.6,1673.3
30/09/2011,1771.9,1287.2,"1,36,099.1",1122.3,1774,1543.9,84349.6,11321.4,1771.9,3184.4,6645.3,"1,54,48,288.2",6508,53873.9,"3,69,02,805.6",10566.4,"19,82,075.2",1287.2,54386.4,1771.9,13366.3,11321.4,1774,1730.8
31/10/2011,1665.2,1213.7,"1,27,618.6",1056.6,1699.8,1492.3,82053.6,10612.1,1665.2,3043.5,6245.2,"1,47,62,359.4",6116.3,51413.7,"3,48,18,184.8",9939,"19,16,901.2",1213.7,51992.8,1665.2,13249.9,10612.1,1699.8,1641.1
30/11/2011,1739,1282.8,"1,34,783.8",1100.3,1782.3,1579.3,88268.3,11053.6,1739,3152.3,6521.8,"1,56,50,083.4",6387.2,53828.1,"3,65,32,011.4",10405.7,"19,71,918.2",1282.8,53631.4,1739,14170.8,11053.6,1782.3,1721.7
30/12/2011,1652.3,1253.3,"1,28,595.4",1060,1691.9,1540,86615.9,10498.7,1652.3,3086.2,6196.7,"1,49,57,592.5",6069,51420.6,"3,47,16,730.6",9944.2,"18,94,733.8",1253.3,52123,1652.3,13544.4,10498.7,1691.9,1633.3
31/01/2012,1656.1,1284.8,"1,27,450.9",1067.7,1678.5,1554.9,84587.2,10465.7,1656.1,3045.8,6210.9,"1,49,95,683.4",6083,52263.7,"3,47,33,086.8",9998.3,"18,92,571.3",1284.8,51822.6,1656.1,13273.7,10465.7,1678.5,1591.1
29/02/2012,1742.6,1316.7,"1,36,849.9",1102.8,1736.8,1589.4,85728,10978.4,1742.6,3063.5,6535.4,"1,56,80,733.8",6400.6,53517.5,"3,63,91,881.2",10516,"19,56,851.1",1316.7,51871.7,1742.6,13313.9,10978.4,1736.8,1623.3
30/03/2012,1673.8,1267.4,"1,37,951.4",1057.9,1663.5,1528.3,84334.4,10567.3,1673.8,2998.4,6277.3,"1,53,03,249.3",6147.7,51410.6,"3,48,89,934.8",10100.8,"18,85,579.4",1267.4,49145.1,1673.8,12735.1,10567.3,1663.5,1590.3
30/04/2012,1650.1,1253.1,"1,34,021.5",1030.4,1637.3,1506.4,85476.4,10405.6,1650.1,2947.7,6188.2,"1,51,25,049.7",6060.7,50949.4,"3,43,84,555.3",9969.9,"18,73,983.7",1253.1,48609.1,1650.1,12919.4,10405.6,1637.3,1593.7
31/05/2012,1585.5,1240.1,"1,26,321.1",996.9,1602.6,1489.7,86363.4,10030.1,1585.5,2872.4,5946.1,"1,46,76,977.2",5823.6,49670,"3,30,67,124.1",9577.6,"18,35,437.7",1240.1,49084.2,1585.5,12954.2,10030.1,1602.6,1590.7
29/06/2012,1596.7,1273.2,"1,26,781.6",1025.4,1639.8,1529,89590.7,10160.4,1596.7,2905.5,5988.2,"1,50,24,694.7",5864.7,50546.2,"3,34,38,401.3",9656.6,"18,56,480.6",1273.2,52332.9,1596.7,13377.7,10160.4,1639.8,1595.2
31/07/2012,1593.9,1297.3,"1,25,880.4",1022.5,1616.7,1558,88374.5,10154.9,1593.9,2887.8,5977.5,"1,50,37,225.5",5854.4,50420.8,"3,32,66,822.7",9664.6,"18,20,715.9",1297.3,51792,1593.9,13148.5,10154.9,1616.7,1548.1
31/08/2012,1626,1311.2,"1,27,942.0",1034.4,1613.7,1574.8,90330,10341.1,1626,2921.8,6098,"1,54,33,500.3",5972.4,51117.1,"3,39,20,714.6",9890.7,"18,40,410.5",1311.2,51959.4,1626,13436,10341.1,1613.7,1552.2
28/09/2012,1744.5,1355.4,"1,36,313.5",1082.3,1707.5,1638.8,95072.2,11026.7,1744.5,3141.4,6542,"1,66,66,137.0",6407.4,54049.9,"3,63,92,873.9",10630.6,"19,60,038.9",1355.4,54748.1,1744.5,14413.3,11026.7,1707.5,1678.1
31/10/2012,1747,1346.5,"1,37,980.2",1086.5,1723,1628.9,92757.8,10944.6,1747,3148.1,6551.5,"1,67,59,353.1",6416.8,53606.6,"3,64,43,021.6",10657.6,"19,32,525.7",1346.5,54367.1,1747,15112.3,10944.6,1723,1696.9
30/11/2012,1721.1,1341.5,"1,39,473.2",1078.4,1716.5,1616.6,94419.6,10728.8,1721.1,3086.7,6454.7,"1,65,53,352.4",6321.7,52852.9,"3,58,88,867.5",10506.2,"18,71,148.9",1341.5,53999,1721.1,15159.5,10728.8,1716.5,1654.6
31/12/2012,1688.5,1288.6,"1,40,861.6",1046.2,1670.1,1557.8,92222.1,10526.6,1688.5,3015.5,6332.4,"1,62,64,067.7",6202,51736.8,"3,51,99,084.6",10391,"18,17,939.6",1288.6,51900.1,1688.5,14567.7,10526.6,1670.1,1610.7
31/01/2013,1671,1256.4,"1,48,809.4",1047.2,1658.2,1543.8,90658.5,10396,1671,2958.7,6266.5,"1,61,41,038.9",6137.5,50205.9,"3,48,27,181.8",10982.7,"17,82,100.5",1256.4,50503.8,1671,14716.2,10396,1658.2,1591.5
28/02/2013,1627.6,1219.1,"1,51,503.9",1051.5,1643.5,1499,87618.3,10144.7,1627.6,2892.3,6103.9,"1,57,57,259.4",5978.2,48534.9,"3,39,48,329.4",10944.2,"17,68,489.0",1219.1,49168.4,1627.6,14451.8,10144.7,1643.5,1578.7
29/03/2013,1592.9,1229.2,"1,50,967.2",1056.5,1632,1507.4,86693.1,9901.2,1592.9,2880.7,5973.6,"1,54,63,845.0",5850.6,47023.1,"3,33,62,991.3",10793.2,"17,56,128.9",1229.2,49084,1592.9,14642.6,9901.2,1632,1540.1
30/04/2013,1485.1,1139.6,"1,45,425.8",969.7,1512.9,1390.4,80775.6,9186.8,1485.1,2666.9,5569.4,"1,44,38,507.7",5454.6,43189.3,"3,10,49,874.4",10220.5,"16,65,768.9",1139.6,46515.4,1485.1,13507,9186.8,1512.9,1430.4
31/05/2013,1413.5,1089,"1,42,696.2",924.7,1442.3,1351.4,77722.1,8680.2,1413.5,2583.3,5300.9,"1,37,89,433.5",5191.8,42062.9,"2,96,37,118.6",9847.5,"15,71,640.3",1089,44316.3,1413.5,13233.3,8680.2,1442.3,1427.8
28/06/2013,1342.4,1018,"1,30,637.7",867.1,1384.8,1254.2,78302.7,8234.3,1342.4,2549.8,5034.2,"1,32,47,989.9",4930.4,41357.9,"2,82,32,841.1",9393.6,"15,23,374.1",1018,43425.6,1342.4,13429.4,8234.3,1384.8,1422.2
31/07/2013,1286.7,983.6,"1,28,239.8",848,1339,1216.4,76948.9,7893,1286.7,2487.1,4825.6,"1,29,63,065.4",4726.2,40054.5,"2,73,04,144.4",9017.6,"14,48,653.5",983.6,42157.5,1286.7,12756.6,7893,1339,1405.1
30/08/2013,1347.1,1011.9,"1,31,668.3",868.7,1401.7,1247.5,84743.9,8246.6,1347.1,2642.8,5052.1,"1,41,78,540.5",4947.9,42569.2,"2,84,50,253.8",9413.7,"15,03,917.7",1011.9,44488.6,1347.1,13555.4,8246.6,1401.7,1491
30/09/2013,1348.8,1010.6,"1,33,839.9",850.5,1396.6,1246.5,86135,8255.1,1348.8,2720.9,5058.6,"1,52,64,893.1",4954.1,42767.9,"2,84,98,611.7",9312.2,"14,63,306.6",1010.6,43947.5,1348.8,13460.9,8255.1,1396.6,1452.9
31/10/2013,1316.2,964.6,"1,28,684.6",817.8,1363.9,1188,81132.9,8033.8,1316.2,2611.3,4936.1,"1,49,30,686.6",4834.4,41071.4,"2,77,84,010.5",9068.5,"14,03,608.0",964.6,42186.5,1316.2,13036.3,8033.8,1363.9,1383.2
29/11/2013,1275.8,945.9,"1,27,758.3",792.4,1338.1,1165,79891,7773.9,1275.8,2583.5,4784.8,"1,48,07,842.4",4686.1,40371.8,"2,69,23,088.7",8787.6,"13,55,882.7",945.9,41780.7,1275.8,13028.6,7773.9,1338.1,1369.3
31/12/2013,1225.4,894.1,"1,26,529.7",748.7,1304,1094.6,75805.8,7445.3,1225.4,2519.7,4595.9,"1,47,80,145.6",4500.9,39591.3,"2,58,72,541.5",8451.6,"12,93,628.0",894.1,40301.1,1225.4,12705,7445.3,1304,1363.1
31/01/2014,1244.8,914.2,"1,29,175.5",755.8,1362.5,1125.4,77315.8,7532.7,1244.8,2767.8,4668.5,"1,51,33,143.8",4572.1,40999.8,"2,62,47,644.6",8664.6,"13,27,238.2",914.2,42116,1244.8,13551.4,7532.7,1362.5,1405.6
28/02/2014,1301,951.9,"1,32,798.8",785.2,1437.5,1162.5,80958.3,7911.9,1301,2869.8,4879.1,"1,54,99,712.6",4778.5,42455.2,"2,74,46,447.2",9056.3,"13,93,132.1",951.9,45973.5,1301,14247,7911.9,1437.5,1449.6
31/03/2014,1336.1,966.1,"1,36,737.9",803.8,1483.8,1176.4,81442,8247.2,1336.1,2956.5,5010.8,"1,52,53,877.2",4907.4,43267.5,"2,81,90,227.9",9301,"14,30,480.4",966.1,48264.9,1336.1,14357.4,8247.2,1483.8,1470.6
30/04/2014,1299,940.6,"1,33,115.4",775.8,1427.6,1146.8,78376.9,8086.1,1299,2759.9,4871.7,"1,48,48,664.1",4771.3,41993.7,"2,74,03,618.4",9072.2,"13,55,088.6",940.6,46346.7,1299,13690.8,8086.1,1427.6,1394.8
30/05/2014,1287.5,937.6,"1,30,998.2",764.4,1402.6,1144.2,76425.3,8031.9,1287.5,2691.1,4828.9,"1,48,49,144.1",4729.1,41882,"2,72,00,061.0",9128.9,"13,19,460.7",937.6,44845.3,1287.5,13405.1,8031.9,1402.6,1383.5
30/06/2014,1279.1,940.9,"1,30,539.2",756.5,1385.4,1145.7,76433.5,7970.3,1279.1,2711.9,4797.4,"1,52,13,636.6",4698.1,41583.9,"2,71,89,443.6",9145.7,"13,03,388.9",940.9,43954.5,1279.1,13666.2,7970.3,1385.4,1366
31/07/2014,1311,968.6,"1,33,409.5",768.1,1407.3,1176.9,78752.5,8127.2,1311,2778.3,4916.6,"1,52,87,042.4",4815.2,42096.1,"2,78,43,120.4",9373.5,"13,37,922.3",968.6,45537.8,1311,13974.5,8127.2,1407.3,1396.5
29/08/2014,1296,972.7,"1,33,336.1",775.6,1415.4,1178.6,78909.9,7976.3,1296,2797.6,4860.5,"1,51,61,646.1",4760.2,41500.7,"2,74,83,209.7",9266.4,"13,28,028.1",972.7,46883.4,1296,13811.4,7976.3,1415.4,1391.9
30/09/2014,1238.8,960.2,"1,32,851.3",759.8,1362.6,1159.7,75404.8,7605.3,1238.8,2740.3,4646.4,"1,47,36,588.3",4550.1,39883,"2,62,72,035.2",8857.6,"12,80,960.3",960.2,47106.8,1238.8,13597.1,7605.3,1362.6,1368.1
31/10/2014,1222.5,964.5,"1,32,051.6",760.8,1371.2,1165,75051.9,7488.6,1222.5,2753,4586.2,"1,48,42,871.8",4490.2,39687.5,"2,59,86,368.8",8740.9,"12,97,631.3",964.5,50085.9,1222.5,13519.3,7488.6,1371.2,1392.8
28/11/2014,1176.3,942.6,"1,36,850.8",745.5,1331.9,1133.6,72587.2,7206.5,1176.3,2627.6,4413.6,"1,43,11,907.4",4320.6,38587.3,"2,51,02,270.3",8410.6,"12,90,748.2",942.6,54414.6,1176.3,13040,7206.5,1331.9,1361
31/12/2014,1202.3,973.9,"1,43,427.8",768.4,1385.4,1171,75304.6,7438.6,1202.3,2754.4,4512.6,"1,49,42,202.9",4416.1,39573.1,"2,56,99,046.6",8596.4,"13,27,239.4",973.9,68556.5,1202.3,13810.2,7438.6,1385.4,1454.6
30/01/2015,1251.9,1079,"1,48,031.3",826.8,1515.6,1177.5,77801.2,7785.1,1251.9,2922.3,4701.7,"1,57,47,957.5",4598.1,40985.5,"2,67,42,886.3",9117.3,"13,62,280.2",1079,80712.5,1251.9,14464.2,7785.1,1515.6,1550.8
27/02/2015,1227.2,1080.6,"1,45,710.2",800.5,1534.5,1147.6,76152.6,7672.8,1227.2,3024.7,4604.2,"1,56,57,971.7",4507.5,39969.3,"2,61,77,993.1",9363.2,"13,48,480.1",1080.6,79052.8,1227.2,14214.4,7672.8,1534.5,1575.1
31/03/2015,1178.6,1089.3,"1,41,900.5",788,1487,1154.4,73637.5,7354.1,1178.6,3056.4,4420.5,"1,53,99,075.6",4329.1,38455.4,"2,52,73,922.9",8993,"13,11,651.0",1089.3,70946.5,1178.6,14242.7,7354.1,1487,1525.7
30/04/2015,1197.9,1109.1,"1,43,229.2",800.6,1477,1150.3,75179.9,7430.6,1197.9,3189.3,4492.8,"1,55,04,232.8",4400,38991.6,"2,58,67,807.6",9140.1,"13,00,474.7",1109.1,63058.1,1197.9,14386.8,7430.6,1477,1546.8
29/05/2015,1199.1,1073.7,"1,44,870.0",775.1,1460.4,1116.6,76494.1,7438.6,1199.1,3167.1,4496.6,"1,57,52,148.6",4404.2,40175.7,"2,60,79,355.4",9148.8,"13,09,262.4",1073.7,60635.6,1199.1,14346.8,7438.6,1460.4,1519.2
30/06/2015,1181.5,1053.4,"1,46,250.6",759,1461.3,1101.8,75441.4,7332.2,1181.5,3191,4430.8,"1,57,21,772.4",4339.7,39849.5,"2,57,70,489.6",9014.9,"13,14,282.7",1053.4,64581.4,1181.5,14537.3,7332.2,1461.3,1532.2
31/07/2015,1130,1026.9,"1,39,326.8",726.3,1451.4,1077.8,71923.8,7016,1130,3049.9,4238,"1,51,12,957.0",4150.6,38786.6,"2,46,50,952.2",8827.9,"12,94,692.3",1026.9,64946.2,1130,14069.7,7016,1451.4,1524.6
31/08/2015,1117.5,1003.9,"1,37,561.9",717.1,1468.6,1082.5,72670.6,7083,1117.5,3186.9,4191.3,"1,53,97,833.7",4104.5,39578.1,"2,47,58,481.5",8749.9,"13,18,351.8",1003.9,73372.1,1117.5,14396.2,7083,1468.6,1530.7
30/09/2015,1124.5,1002.4,"1,35,115.2",733.7,1492.1,1094.1,74480.3,7161.8,1124.5,3392.9,4217.5,"1,62,05,313.7",4130.2,40519.3,"2,52,82,983.8",8805.1,"13,33,594.0",1002.4,75009,1124.5,15369.1,7161.8,1492.1,1594.8
30/10/2015,1159.3,1032.1,"1,39,142.3",755.7,1514.3,1122.7,75445.7,7361.3,1159.3,3389,4347.5,"1,59,65,319.7",4257.8,41384.6,"2,59,08,311.6",9193.6,"13,27,612.4",1032.1,73160.8,1159.3,15626.5,7361.3,1514.3,1608
30/11/2015,1085.7,1012.5,"1,33,164.8",714.7,1441.7,1096.4,71858.4,6917.1,1085.7,3122.7,4072.7,"1,48,47,562.5",3987.7,38867.7,"2,43,48,157.4",8574.9,"12,52,021.1",1012.5,70601,1085.7,15364.6,6917.1,1441.7,1519.7
31/12/2015,1068.3,982,"1,30,208.7",712.5,1462,1063.8,71185.8,6888.2,1068.3,3123.1,4008,"1,48,13,554.4",3923.6,38459.9,"2,40,41,487.3",8364.5,"12,54,041.5",982,74552.9,1068.3,15986.4,6888.2,1462,1474.9
29/01/2016,1097.4,1011.6,"1,29,722.9",763.3,1561.1,1107,73942.7,7213.9,1097.4,3304.9,4117.7,"1,52,43,907.9",4030.6,39673.8,"2,45,87,098.2",8592.5,"13,20,982.0",1011.6,84714.4,1097.4,17942,7213.9,1561.1,1568.4
29/02/2016,1199.9,1081.9,"1,37,467.8",839.7,1656.4,1190.6,81885.8,7856.1,1199.9,3531.8,4500.3,"1,62,07,272.2",4407.3,42726.2,"2,67,89,749.9",9395.4,"14,60,827.0",1081.9,92648.5,1199.9,18917.3,7856.1,1656.4,1683
31/03/2016,1246.3,1120.5,"1,40,689.6",874.7,1648.9,1224,83482.8,8110.3,1246.3,3596.1,4674.2,"1,64,34,523.9",4577.8,43901.9,"2,77,92,168.4",10509.9,"14,78,528.2",1120.5,87497.5,1246.3,19171.4,8110.3,1648.9,1662.4
29/04/2016,1242.3,1095.4,"1,36,111.6",868,1593.3,1197.2,82588.6,8047.6,1242.3,3520.2,4658.7,"1,63,62,788.4",4562.8,43575.9,"2,76,99,148.5",11031.2,"14,24,416.2",1095.4,82659.6,1242.3,18135.8,8047.6,1593.3,1621.6
31/05/2016,1259.4,1114,"1,37,173.7",867.6,1632.6,1232.3,84298.9,8222.7,1259.4,3711.6,4723.4,"1,68,93,620.2",4625.8,44626.5,"2,81,06,009.4",11183.4,"14,77,700.2",1114,83068.3,1259.4,19370.1,8222.7,1632.6,1724.5
